epoch,step,train_loss
0,49,0.029374361038208008
0,99,0.02537124790251255
0,149,0.03360326215624809
0,199,0.02201169542968273
1,249,0.02153617888689041
1,299,0.01920069009065628
1,349,0.031413014978170395
1,399,0.013578245416283607
2,449,0.015503572300076485
2,499,0.019412927329540253
2,549,0.0292962696403265
2,599,0.01229243166744709
3,649,0.016620606184005737
3,699,0.018951915204524994
3,749,0.029578140005469322
3,799,0.013110971078276634
4,849,0.014216804876923561
4,899,0.019229192286729813
4,949,0.027195308357477188
4,999,0.012044993229210377
5,1049,0.014094791375100613
5,1099,0.019346293061971664
5,1149,0.02713562548160553
5,1199,0.012795000337064266
6,1249,0.014328415505588055
6,1299,0.017414577305316925
6,1349,0.02512441948056221
6,1399,0.012925314716994762
7,1449,0.013777554966509342
7,1499,0.018589630722999573
7,1549,0.025574732571840286
7,1599,0.013921789824962616
8,1649,0.013438574969768524
8,1699,0.01795041933655739
8,1749,0.02383381687104702
8,1799,0.009744151495397091
9,1849,0.014006583020091057
9,1899,0.01820768415927887
9,1949,0.024257615208625793
9,1999,0.00965157337486744
10,2049,0.013599054887890816
10,2099,0.017429960891604424
10,2149,0.023149406537413597
10,2199,0.011124870739877224
11,2249,0.014459934085607529
11,2299,0.017792999744415283
11,2349,0.024256926029920578
11,2399,0.011045093648135662
12,2449,0.013374065980315208
12,2499,0.017698004841804504
12,2549,0.024486593902111053
12,2599,0.011505406349897385
13,2649,0.013475243002176285
13,2699,0.018038807436823845
13,2749,0.023992635309696198
13,2799,0.009849575348198414
14,2849,0.014256007969379425
14,2899,0.01851186715066433
14,2949,0.024447783827781677
14,2999,0.010158561170101166
15,3049,0.01301896758377552
15,3099,0.018445171415805817
15,3149,0.024590516462922096
15,3199,0.009291510097682476
16,3249,0.013475202955305576
16,3299,0.0183882899582386
16,3349,0.024124283343553543
16,3399,0.009861262515187263
17,3449,0.013448253273963928
17,3499,0.019140180200338364
17,3549,0.022011101245880127
17,3599,0.008334893733263016
18,3649,0.015169317834079266
18,3699,0.01934836059808731
18,3749,0.02068258821964264
18,3799,0.009050760418176651
19,3849,0.014542274177074432
19,3899,0.019188303500413895
19,3949,0.021468164399266243
19,3999,0.009688548743724823
20,4049,0.014498227275907993
20,4099,0.019538652151823044
20,4149,0.020307181403040886
20,4199,0.010565970093011856
21,4249,0.014425361528992653
21,4299,0.01988927647471428
21,4349,0.020807217806577682
21,4399,0.010199714452028275
22,4449,0.015063265338540077
22,4499,0.02005777508020401
22,4549,0.020442839711904526
22,4599,0.02092031203210354
23,4649,0.013386598788201809
23,4699,0.019861910492181778
23,4749,0.021029096096754074
23,4799,0.011346658691763878
24,4849,0.014108092524111271
24,4899,0.02098052203655243
24,4949,0.020619161427021027
24,4999,0.015105398371815681
25,5049,0.013352369889616966
25,5099,0.018804339691996574
25,5149,0.020514879375696182
25,5199,0.008369364775717258
26,5249,0.01317627727985382
26,5299,0.019695019349455833
26,5349,0.02017475664615631
26,5399,0.009787920862436295
27,5449,0.013743072748184204
27,5499,0.018990997225046158
27,5549,0.02029578760266304
27,5599,0.005923449527472258
28,5649,0.01366596668958664
28,5699,0.019765563309192657
28,5749,0.02038610354065895
28,5799,0.007157559506595135
29,5849,0.012782787904143333
29,5899,0.018470004200935364
29,5949,0.01983977109193802
29,5999,0.006763088051229715
30,6049,0.013980763964354992
30,6099,0.019086621701717377
30,6149,0.019981637597084045
30,6199,0.006380822975188494
31,6249,0.013438481837511063
31,6299,0.01850474253296852
31,6349,0.021124012768268585
31,6399,0.006007026415318251
32,6449,0.012707321904599667
32,6499,0.01916859671473503
32,6549,0.021716585382819176
32,6599,0.006051038857549429
33,6649,0.013489720411598682
33,6699,0.020360376685857773
33,6749,0.021981559693813324
33,6799,0.005583221558481455
34,6849,0.013926880434155464
34,6899,0.0199521966278553
34,6949,0.021843770518898964
34,6999,0.005425740964710712
35,7049,0.013787560164928436
35,7099,0.020123489201068878
35,7149,0.021791063249111176
35,7199,0.005614091642200947
36,7249,0.01277113240212202
36,7299,0.020911846309900284
36,7349,0.021758724004030228
36,7399,0.0042239585891366005
37,7449,0.012990225106477737
37,7499,0.01989244669675827
37,7549,0.02146792598068714
37,7599,0.004498111549764872
38,7649,0.013408701866865158
38,7699,0.020968494936823845
38,7749,0.020023580640554428
38,7799,0.006524309981614351
39,7849,0.013869339600205421
39,7899,0.021841971203684807
39,7949,0.02010134607553482
39,7999,0.0066969674080610275
40,8049,0.01346699707210064
40,8099,0.021526362746953964
40,8149,0.02077563852071762
40,8199,0.00591020192950964
41,8249,0.01531024370342493
41,8299,0.02277018129825592
41,8349,0.020382903516292572
41,8399,0.006884456612169743
42,8449,0.015551844611763954
42,8499,0.020614400506019592
42,8549,0.02045450732111931
42,8599,0.010662872344255447
43,8649,0.013634417206048965
43,8699,0.02002469263970852
43,8749,0.02050868049263954
43,8799,0.00978799443691969
44,8849,0.013671347871422768
44,8899,0.019866351038217545
44,8949,0.019748549908399582
44,8999,0.011242741718888283
45,9049,0.013380724936723709
45,9099,0.019214395433664322
45,9149,0.020005088299512863
45,9199,0.01196108665317297
46,9249,0.013341321609914303
46,9299,0.018750449642539024
46,9349,0.01984642818570137
46,9399,0.011912448331713676
47,9449,0.013731198385357857
47,9499,0.018610209226608276
47,9549,0.01948968693614006
47,9599,0.010531366802752018
48,9649,0.013613465242087841
48,9699,0.018501529470086098
48,9749,0.019131671637296677
48,9799,0.010249100625514984
49,9849,0.013152013532817364
49,9899,0.020131338387727737
49,9949,0.018037816509604454
49,9999,0.010538368485867977
50,10049,0.013468167744576931
50,10099,0.018467938527464867
50,10149,0.01932629384100437
50,10199,0.010323767550289631
51,10249,0.01365981437265873
51,10299,0.01850980520248413
51,10349,0.019072186201810837
51,10399,0.009672543965280056
52,10449,0.013441178947687149
52,10499,0.01901720091700554
52,10549,0.018916785717010498
52,10599,0.0099360141903162
53,10649,0.013279549777507782
53,10699,0.01896732859313488
53,10749,0.01883712410926819
53,10799,0.00974973477423191
54,10849,0.013020149432122707
54,10899,0.01884612813591957
54,10949,0.0186459943652153
54,10999,0.009202295914292336
55,11049,0.01313166506588459
55,11099,0.018693188205361366
55,11149,0.018445223569869995
55,11199,0.009437350556254387
56,11249,0.012805042788386345
56,11299,0.019281519576907158
56,11349,0.018491964787244797
56,11399,0.00824973825365305
57,11449,0.012944534420967102
57,11499,0.018522214144468307
57,11549,0.01826297491788864
57,11599,0.008036000654101372
58,11649,0.012932131998240948
58,11699,0.018631670624017715
58,11749,0.018415939062833786
58,11799,0.007982811890542507
59,11849,0.012718277052044868
59,11899,0.01865777187049389
59,11949,0.01832466758787632
59,11999,0.007726742420345545
60,12049,0.01303066499531269
60,12099,0.018708275631070137
60,12149,0.01840168610215187
60,12199,0.007552683353424072
61,12249,0.012798365205526352
61,12299,0.01807989366352558
61,12349,0.018673138692975044
61,12399,0.00742793083190918
62,12449,0.013039544224739075
62,12499,0.018785327672958374
62,12549,0.018380237743258476
62,12599,0.007296171970665455
63,12649,0.013122613541781902
63,12699,0.01861482299864292
63,12749,0.01883786730468273
63,12799,0.007141175214201212
64,12849,0.013208314776420593
64,12899,0.017940690740942955
64,12949,0.01835513487458229
64,12999,0.007036230061203241
65,13049,0.012626269832253456
65,13099,0.018293950706720352
65,13149,0.01849808730185032
65,13199,0.007093761116266251
66,13249,0.012898637913167477
66,13299,0.018330063670873642
66,13349,0.01889508217573166
66,13399,0.007092063780874014
67,13449,0.012813136912882328
67,13499,0.018266651779413223
67,13549,0.01865220256149769
67,13599,0.007093447260558605
68,13649,0.012556124478578568
68,13699,0.017941638827323914
68,13749,0.019146233797073364
68,13799,0.006741961929947138
69,13849,0.012559405528008938
69,13899,0.018622178584337234
69,13949,0.01924118772149086
69,13999,0.0070355236530303955
70,14049,0.013086225837469101
70,14099,0.018622396513819695
70,14149,0.01833897829055786
70,14199,0.0071595944464206696
71,14249,0.014181725680828094
71,14299,0.01894308067858219
71,14349,0.01876509189605713
71,14399,0.006864461116492748
72,14449,0.014112809672951698
72,14499,0.019657334312796593
72,14549,0.0181722529232502
72,14599,0.0070554232224822044
73,14649,0.013792699202895164
73,14699,0.019428467378020287
73,14749,0.01840091496706009
73,14799,0.007364893797785044
74,14849,0.013596083037555218
74,14899,0.019821137189865112
74,14949,0.01840515062212944
74,14999,0.007586099673062563
75,15049,0.01355108805000782
75,15099,0.01973682828247547
75,15149,0.0182973463088274
75,15199,0.007369901053607464
76,15249,0.013427965342998505
76,15299,0.01980249024927616
76,15349,0.018534868955612183
76,15399,0.007667706348001957
77,15449,0.013493159785866737
77,15499,0.019439304247498512
77,15549,0.01859280653297901
77,15599,0.007456338033080101
78,15649,0.013270814903080463
78,15699,0.019461797550320625
78,15749,0.018640276044607162
78,15799,0.007472974713891745
79,15849,0.013266660273075104
79,15899,0.01976628601551056
79,15949,0.018734591081738472
79,15999,0.0073319473303854465
80,16049,0.012971997261047363
80,16099,0.02002914994955063
80,16149,0.01902191713452339
80,16199,0.007368871010839939
81,16249,0.01261165365576744
81,16299,0.02005985751748085
81,16349,0.019058726727962494
81,16399,0.007220983970910311
82,16449,0.012477416545152664
82,16499,0.01966741681098938
82,16549,0.019189652055501938
82,16599,0.007261349819600582
83,16649,0.01256573386490345
