epoch,step,train_loss
0,49,0.03203928470611572
0,99,0.02573424205183983
0,149,0.029461856931447983
0,199,0.024361008778214455
1,249,0.01771179400384426
1,299,0.026800427585840225
1,349,0.027039051055908203
1,399,0.016323605552315712
2,449,0.017367737367749214
2,499,0.024416860193014145
2,549,0.027561277151107788
2,599,0.01378264743834734
3,649,0.01929035782814026
3,699,0.021767890080809593
3,749,0.027630750089883804
3,799,0.01764676719903946
4,849,0.016765926033258438
4,899,0.02148265205323696
4,949,0.023933138698339462
4,999,0.01991986855864525
5,1049,0.014457184821367264
5,1099,0.017621498554944992
5,1149,0.02589906007051468
5,1199,0.0314934179186821
6,1249,0.01412296574562788
6,1299,0.020588696002960205
6,1349,0.02564901113510132
6,1399,0.011018205434083939
7,1449,0.013353819027543068
7,1499,0.019498154520988464
7,1549,0.02104051411151886
7,1599,0.012005963362753391
8,1649,0.01494639366865158
8,1699,0.020117133855819702
8,1749,0.022389261052012444
8,1799,0.010060970671474934
9,1849,0.014711713418364525
9,1899,0.021057207137346268
9,1949,0.02250029891729355
9,1999,0.00980277918279171
10,2049,0.014384342357516289
10,2099,0.023499296978116035
10,2149,0.02190202847123146
10,2199,0.00910099782049656
11,2249,0.015003408305346966
11,2299,0.021100103855133057
11,2349,0.022701501846313477
11,2399,0.007117127534002066
12,2449,0.013697951100766659
12,2499,0.019652623683214188
12,2549,0.02495766058564186
12,2599,0.007624750025570393
13,2649,0.012641729786992073
13,2699,0.020027317106723785
13,2749,0.023098096251487732
13,2799,0.008005719631910324
14,2849,0.012751136906445026
14,2899,0.019499264657497406
14,2949,0.02299891784787178
14,2999,0.007713381201028824
15,3049,0.01212150976061821
15,3099,0.01874222233891487
15,3149,0.021686874330043793
15,3199,0.0064667644910514355
16,3249,0.010606523603200912
16,3299,0.019986234605312347
16,3349,0.023553069680929184
16,3399,0.00842520035803318
17,3449,0.011218072846531868
17,3499,0.019372280687093735
17,3549,0.022717710584402084
17,3599,0.011680083349347115
18,3649,0.009859021753072739
18,3699,0.022760922089219093
18,3749,0.02084796130657196
18,3799,0.007721244357526302
19,3849,0.011168956756591797
19,3899,0.019616875797510147
19,3949,0.02243332378566265
19,3999,0.008194539695978165
20,4049,0.01080421730875969
20,4099,0.020346693694591522
20,4149,0.01904069259762764
20,4199,0.012467940337955952
21,4249,0.011278040707111359
21,4299,0.019361184909939766
21,4349,0.021318940445780754
21,4399,0.01023684162646532
22,4449,0.010859311558306217
22,4499,0.021061204373836517
22,4549,0.023432137444615364
22,4599,0.010534103028476238
23,4649,0.013284890912473202
23,4699,0.01826762780547142
23,4749,0.021594077348709106
23,4799,0.009561230428516865
24,4849,0.012873741798102856
24,4899,0.020192895084619522
24,4949,0.02002936229109764
24,4999,0.01707577332854271
25,5049,0.013254988938570023
25,5099,0.019802629947662354
25,5149,0.02283521182835102
25,5199,0.006779718212783337
26,5249,0.011003448627889156
26,5299,0.023738518357276917
26,5349,0.019097594544291496
26,5399,0.010273642838001251
27,5449,0.011242658831179142
27,5499,0.02001401223242283
27,5549,0.020347461104393005
27,5599,0.010258498601615429
28,5649,0.013764658942818642
28,5699,0.019972912967205048
28,5749,0.020231474190950394
28,5799,0.007454747799783945
29,5849,0.011375878937542439
29,5899,0.021643590182065964
29,5949,0.01906576007604599
29,5999,0.01290755532681942
30,6049,0.012032149359583855
30,6099,0.023705119267106056
30,6149,0.020767532289028168
30,6199,0.007436488755047321
31,6249,0.012850585393607616
31,6299,0.022713420912623405
31,6349,0.020602624863386154
31,6399,0.014480317011475563
32,6449,0.01223939098417759
32,6499,0.021220648661255836
32,6549,0.0202495064586401
32,6599,0.015607181936502457
33,6649,0.013677859678864479
33,6699,0.022288022562861443
33,6749,0.020055202767252922
33,6799,0.010835258290171623
34,6849,0.012836232781410217
34,6899,0.01988472044467926
34,6949,0.01898030750453472
34,6999,0.007878612726926804
35,7049,0.014398257248103619
35,7099,0.020904146134853363
35,7149,0.020196061581373215
35,7199,0.012499658390879631
36,7249,0.012381123378872871
36,7299,0.019695360213518143
36,7349,0.019227227196097374
36,7399,0.022138362750411034
37,7449,0.012006223201751709
37,7499,0.021339192986488342
37,7549,0.01945062354207039
37,7599,0.008015980944037437
38,7649,0.01199210062623024
38,7699,0.020240239799022675
38,7749,0.019775694236159325
38,7799,0.009875652380287647
39,7849,0.012539774179458618
39,7899,0.016669470816850662
39,7949,0.020507998764514923
39,7999,0.005414726212620735
40,8049,0.012670779600739479
40,8099,0.021358709782361984
40,8149,0.022009219974279404
40,8199,0.00872117467224598
41,8249,0.01306135579943657
41,8299,0.02042875438928604
41,8349,0.01984366960823536
41,8399,0.007027158048003912
42,8449,0.010554956272244453
42,8499,0.017957668751478195
42,8549,0.02066507376730442
42,8599,0.00954065378755331
43,8649,0.012036396190524101
43,8699,0.0192500539124012
43,8749,0.01835261657834053
43,8799,0.00907393079251051
44,8849,0.011938127689063549
44,8899,0.015758134424686432
44,8949,0.0182731281965971
44,8999,0.02921772003173828
45,9049,0.012184959836304188
45,9099,0.017092764377593994
45,9149,0.017108745872974396
45,9199,0.018718726933002472
46,9249,0.011703144758939743
46,9299,0.018524255603551865
46,9349,0.01852807030081749
46,9399,0.008357136510312557
47,9449,0.010580949485301971
47,9499,0.01792249083518982
47,9549,0.01900660991668701
47,9599,0.007632352411746979
48,9649,0.013743368908762932
48,9699,0.018557798117399216
48,9749,0.018063347786664963
48,9799,0.011447669006884098
49,9849,0.012273740954697132
49,9899,0.018039649352431297
49,9949,0.019633736461400986
49,9999,0.006571468897163868
50,10049,0.012220507487654686
50,10099,0.01715455949306488
50,10149,0.017610574141144753
50,10199,0.011239294894039631
51,10249,0.011432996019721031
51,10299,0.016103481873869896
51,10349,0.019116844981908798
51,10399,0.009209875948727131
52,10449,0.012913288548588753
52,10499,0.016534700989723206
52,10549,0.016847513616085052
52,10599,0.0062491330318152905
53,10649,0.011525709182024002
53,10699,0.015790844336152077
53,10749,0.01742268167436123
53,10799,0.01214632485061884
54,10849,0.011380897834897041
54,10899,0.01927773654460907
54,10949,0.016290783882141113
54,10999,0.01008671522140503
55,11049,0.011928785592317581
55,11099,0.017907986417412758
55,11149,0.017098531126976013
55,11199,0.005077130626887083
56,11249,0.012577507644891739
56,11299,0.017125610262155533
56,11349,0.017638951539993286
56,11399,0.003495885757729411
57,11449,0.011854520998895168
57,11499,0.018421534448862076
57,11549,0.017606817185878754
57,11599,0.004244366195052862
58,11649,0.014030392281711102
58,11699,0.01885761134326458
58,11749,0.01813899353146553
58,11799,0.003736685961484909
59,11849,0.012940572574734688
59,11899,0.015733683481812477
59,11949,0.017650142312049866
59,11999,0.00422045961022377
60,12049,0.013437744230031967
60,12099,0.01538776233792305
60,12149,0.01753823086619377
60,12199,0.003947251942008734
61,12249,0.012133929878473282
61,12299,0.017135784029960632
61,12349,0.01835239678621292
61,12399,0.003935093991458416
62,12449,0.011847139336168766
62,12499,0.01585380919277668
62,12549,0.017554182559251785
62,12599,0.003896287176758051
63,12649,0.012386555783450603
63,12699,0.015735212713479996
63,12749,0.018716709688305855
63,12799,0.0038981232792139053
64,12849,0.012563172727823257
64,12899,0.01383598055690527
64,12949,0.017674602568149567
64,12999,0.010156559757888317
65,13049,0.013049863278865814
65,13099,0.016648441553115845
65,13149,0.01760205812752247
65,13199,0.004541618749499321
66,13249,0.013664496131241322
66,13299,0.01845523901283741
66,13349,0.017719514667987823
66,13399,0.00661477679386735
67,13449,0.01524873822927475
67,13499,0.016903230920433998
67,13549,0.016089454293251038
67,13599,0.005515762139111757
68,13649,0.012881072238087654
68,13699,0.018625309690833092
68,13749,0.01926940307021141
68,13799,0.004145660903304815
69,13849,0.017357951030135155
69,13899,0.01538553461432457
69,13949,0.019766371697187424
69,13999,0.006489178165793419
70,14049,0.01316265482455492
70,14099,0.016613926738500595
70,14149,0.017868561670184135
70,14199,0.004935565870255232
71,14249,0.012401608750224113
71,14299,0.015531107783317566
71,14349,0.02020243927836418
71,14399,0.011874837800860405
72,14449,0.013025637716054916
72,14499,0.013954520225524902
72,14549,0.018978290259838104
72,14599,0.009922575205564499
73,14649,0.013026222586631775
73,14699,0.016844285652041435
73,14749,0.01898392103612423
73,14799,0.019060615450143814
74,14849,0.01270582340657711
74,14899,0.016439169645309448
74,14949,0.01804145984351635
74,14999,0.009503349661827087
75,15049,0.011990178376436234
75,15099,0.018435228615999222
75,15149,0.01608395203948021
75,15199,0.009218679741024971
76,15249,0.01239254791289568
76,15299,0.014874501153826714
76,15349,0.01793023943901062
76,15399,0.007662312127649784
77,15449,0.011962300166487694
77,15499,0.015666114166378975
77,15549,0.016937339678406715
77,15599,0.007985295727849007
78,15649,0.01252705417573452
78,15699,0.014665724709630013
78,15749,0.017664335668087006
78,15799,0.003941305913031101
79,15849,0.011332356370985508
79,15899,0.01777585595846176
79,15949,0.016971297562122345
79,15999,0.007081118877977133
80,16049,0.011773909442126751
80,16099,0.01699172705411911
80,16149,0.01837325096130371
80,16199,0.006491461768746376
81,16249,0.012729969806969166
81,16299,0.016351567581295967
81,16349,0.017088185995817184
81,16399,0.0087507339194417
82,16449,0.012710588052868843
82,16499,0.01824631541967392
82,16549,0.0187686774879694
82,16599,0.006531663704663515
83,16649,0.011960126459598541
83,16699,0.01650591567158699
83,16749,0.017453383654356003
83,16799,0.008261971175670624
84,16849,0.01296321116387844
84,16899,0.015972565859556198
84,16949,0.017055310308933258
84,16999,0.00416292529553175
85,17049,0.010982445441186428
85,17099,0.01805911585688591
85,17149,0.015582446940243244
85,17199,0.0036471374332904816
86,17249,0.013067500665783882
86,17299,0.01648225635290146
86,17349,0.01616915501654148
86,17399,0.006152511108666658
87,17449,0.012733046896755695
87,17499,0.016692304983735085
87,17549,0.015111984685063362
87,17599,0.006770963780581951
88,17649,0.012912824749946594
88,17699,0.016112351790070534
88,17749,0.015086484141647816
88,17799,0.0050554946064949036
89,17849,0.01146351546049118
89,17899,0.015694621950387955
89,17949,0.015797339379787445
89,17999,0.005523419938981533
90,18049,0.012608768418431282
90,18099,0.016522958874702454
90,18149,0.015027819201350212
90,18199,0.005478286184370518
91,18249,0.011239689774811268
91,18299,0.016483880579471588
91,18349,0.015783894807100296
91,18399,0.007216588594019413
92,18449,0.013572238385677338
92,18499,0.019343115389347076
92,18549,0.017768746241927147
92,18599,0.004709424450993538
93,18649,0.011781563051044941
93,18699,0.016808651387691498
93,18749,0.017715588212013245
93,18799,0.007872747257351875
94,18849,0.012851702980697155
94,18899,0.020800184458494186
94,18949,0.018227463588118553
94,18999,0.0056623248383402824
95,19049,0.01307290606200695
95,19099,0.01795760728418827
95,19149,0.01666635274887085
95,19199,0.008270672522485256
96,19249,0.011659327894449234
96,19299,0.01628071442246437
96,19349,0.017633933573961258
96,19399,0.005640743765980005
97,19449,0.012023275718092918
97,19499,0.017233189195394516
97,19549,0.018621161580085754
97,19599,0.006297558080404997
98,19649,0.013199221342802048
98,19699,0.019410984590649605
98,19749,0.019952699542045593
98,19799,0.0056829978711903095
99,19849,0.012445515021681786
99,19899,0.021017340943217278
99,19949,0.017760902643203735
99,19999,0.007068822626024485
100,20049,0.01427313219755888
100,20099,0.016306176781654358
100,20149,0.016753610223531723
100,20199,0.004930924158543348
101,20249,0.011299685575067997
101,20299,0.017225362360477448
101,20349,0.017517704516649246
101,20399,0.006321510765701532
102,20449,0.012833922170102596
102,20499,0.013778713531792164
102,20549,0.02003183215856552
102,20599,0.005356276873499155
103,20649,0.013013644143939018
103,20699,0.02357926219701767
